hotel_id,hotel_name,hotel_url,hotel_rating,hotel_description,city_id,city_name
441,L'Adresse - Rempart Sud - Eguisheim avec garage privé,https://www.booking.com/hotel/fr/adresse-rempart-sud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,9.4,"L’hébergement L'Adresse - Rempart Sud - Eguisheim avec garage privé vous accueille à Eguisheim, à seulement 6,1 km de ce lieu d’intérêt : Gare de Colmar. Il offre une vue sur la ville et comprend une connexion Wi-Fi gratuite ainsi qu’un parking privé gratuit. Cet hébergement offre une vue sur la montagne et est installé à respectivement 6,9 km et 7,3 km de : Maison des Têtes et Collégiale Saint-Martin.  Cet appartement avec climatisation se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à votre disposition.  Vous séjournerez à respectivement 10 km et 35 km de ces lieux d’intérêt : Parc des expositions et des congrès de Colmar et Château du Haut-Kœnigsbourg. L’établissement se situe à 54 km de l’aéroport le plus proche (EuroAirport Mulhouse) et propose un service de navette aéroport payant.",18,Eguisheim
442,L'Adresse Studio Rempart sud - centre historique Eguisheim,https://www.booking.com/hotel/fr/adresse-studio-rempart-sud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,9.7,"L’hébergement L'Adresse Studio Rempart sud - centre historique Eguisheim se situe à Eguisheim, à respectivement 6,1 km et 6,9 km de ces lieux d’intérêt : Gare de Colmar et Maison des Têtes. Vous pourrez pratiquer la randonnée dans les environs. Cet appartement offre une vue sur la ville et met à votre disposition une connexion Wi-Fi gratuite.  Cet appartement comprend 1 chambre, une télévision à écran plat avec les chaînes du satellite, une cuisine équipée avec un réfrigérateur et un lave-vaisselle, un lave-linge, ainsi que 1 salle de bains avec une douche. Des serviettes et du linge de lit sont à disposition.  Vous séjournerez à respectivement 7,3 km et 10 km de ces lieux d’intérêt : Collégiale Saint-Martin et Parc des expositions et des congrès de Colmar. L'aéroport le plus proche (EuroAirport Mulhouse) est à 54 km. Un service de navette aéroport payant peut être assuré par l’établissement.",18,Eguisheim
443,L'Hostellerie du Château,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,8.9,"L'établissement L'Hostellerie du Château est situé au cœur du village médiéval d'Eguisheim, sur la route des vins d'Alsace. Il propose des chambres décorées individuellement et dotées d'une connexion Wi-Fi gratuite par fibre optique.  Toutes les chambres sont équipées d'une télévision par satellite et d'un minibar. Leur salle de bains privative carrelée est pourvue d'une baignoire.  Chaque matin, vous dégusterez un petit-déjeuner buffet continental servi dans la salle à manger.  Vous séjournerez à 6 km du centre-ville de Colmar et à 87 km de l'aéroport de Strasbourg. Enfin, vous pourrez visiter les 3 châteaux du village, accessibles à quelques minutes à pied de L'Hostellerie du Château.",18,Eguisheim
444,La Légende des 2 Pierres,https://www.booking.com/hotel/fr/la-legende-des-2-pierres.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,8.8,"Offrant une vue sur la ville, l’établissement La Légende des 2 Pierres comprend une connexion Wi-Fi gratuite et un parking privé gratuit. Il se trouve à Eguisheim, à 5,8 km de ce lieu d’intérêt : Gare de Colmar.  Chaque hébergement possède une télévision à écran plat avec les chaînes du satellite. Vous bénéficierez également d’une cuisine complètement équipée comprenant une table à manger, ainsi que d’une salle de bains privative comportant une douche, des articles de toilette gratuits et un sèche-cheveux. Un réfrigérateur, un four et un micro-ondes sont également disponibles, de même qu’une machine à café et une bouilloire.  Vous pourrez pratiquer la randonnée, le ski et le vélo dans les environs. L’établissement La Légende des 2 Pierres possède un local à skis.  Vous séjournerez à respectivement 6,6 km et 7 km de ces lieux d’intérêt : Maison des Têtes et Collégiale Saint-Martin. L'aéroport le plus proche (EuroAirport Mulhouse) est à 54 km.",18,Eguisheim
445,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,9.0,"Occupant une maison à colombages typiquement alsacienne, Le Hameau d'Eguisheim propose des chambres d'hôtes et des hébergements indépendants sur un domaine avec un vignoble. L'établissement se trouve au cœur du village médiéval d'Eguisheim.  Décorées dans un style unique, toutes les chambres disposent d'une salle de bains privative, d'une connexion Wi-Fi gratuite, d'une télévision à écran plat et d'un plateau/bouilloire. L'appartement indépendant peut accueillir jusqu'à 6 personnes et dispose de sa propre cuisine.  Un petit-déjeuner est servi chaque matin dans l'ancienne cave à vin de l'établissement. Vous pourrez également vous détendre dans la pièce à vivre commune adjacente ou sur la terrasse donnant sur la cour intérieure.  Dans la région, vous pourrez pratiquer des activités telles que la randonnée, le VTT et les marchés de Noël. Le marché de Noël d'Eguisheim se trouve à 57 mètres.  2 appartements pouvant accueillir jusqu'à 4 personnes",18,Eguisheim
446,Le gîte de Ninon et Léon.,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,8.8,"Proposant un barbecue, l’hébergement Le gîte de Ninon et Léon. Vous accueille à Eguisheim, à respectivement 5,9 km, 6,3 km et 9 km de ces lieux d’intérêt : Maison des Têtes, Collégiale Saint-Martin et Parc des expositions et des congrès de Colmar. Cet hébergement est installé à 5,2 km de : Gare de Colmar. Il comprend un jardin et un parking privé gratuit.  Disposant d’une terrasse et offrant une vue sur la montagne, cet appartement possède 1 chambre, un salon, une télévision à écran plat, une kitchenette équipée avec un réfrigérateur et un micro-ondes, ainsi que 1 salle de bains avec une douche. Cet hébergement met à votre disposition des serviettes et du linge de lit.  Vous séjournerez à respectivement 34 km et 39 km de ces lieux d’intérêt : Château du Haut-Kœnigsbourg et Parc Expo Mulhouse. L'aéroport le plus proche (EuroAirport Mulhouse) est à 54 km.",18,Eguisheim
447,Les Tuileries Eguisheim,https://www.booking.com/hotel/fr/les-tuileries-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,8.5,"L’hébergement Les Tuileries Eguisheim se trouve à Eguisheim, à seulement 5,4 km de ce lieu d’intérêt : Gare de Colmar. Il offre une vue sur la montagne et propose une connexion Wi-Fi gratuite ainsi qu’un parking privé gratuit. Cet hébergement offre une vue sur le jardin et est installé à respectivement 6,1 km et 6,5 km de : Maison des Têtes et Collégiale Saint-Martin.  Cet appartement comporte 1 chambre, une télévision à écran plat, ainsi qu’une cuisine entièrement équipée avec un réfrigérateur, un four, un lave-linge, un micro-ondes et une plaque de cuisson. Des serviettes et du linge de lit sont mis à votre disposition.  Vous séjournerez à respectivement 9,4 km et 34 km de ces lieux d’intérêt : Parc des expositions et des congrès de Colmar et Château du Haut-Kœnigsbourg. L'aéroport le plus proche (EuroAirport Mulhouse) est à 54 km.",18,Eguisheim
448,Les chambres du domaine,https://www.booking.com/hotel/fr/les-chambres-du-domaine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,9.4,"L’établissement Les chambres du domaine dispose d'hébergements bien équipés possédant une connexion Wi-Fi gratuite à Eguisheim, à respectivement 5,5 km et 6,3 km de ces lieux d’intérêt : Gare de Colmar et Maison des Têtes.  Chaque hébergement possède une salle de bains privative avec une douche, la climatisation, une télévision à écran plat et un grille-pain.  Un petit-déjeuner à la carte est servi sur place.  Vous pourrez profiter d’une terrasse sur place et pratiquer la randonnée à proximité.  Vous séjournerez à respectivement 6,7 km et 10 km de ces lieux d’intérêt : Collégiale Saint-Martin et Parc des expositions et des congrès de Colmar. L'aéroport le plus proche (EuroAirport Mulhouse) est à 54 km.",18,Eguisheim
449,Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from_sustainable_property_sr=1&from=searchresults,8.0,"La Résidence Pierre & Vacances Le Clos d’Eguisheim est située à 700 mètres du centre du village d’Eguisheim en Alsace, le long de la route des vins. La résidence propose une piscine intérieure chauffée et des appartements entièrement équipés.  Dotés d’une terrasse ou d’une loggia pourvue de mobilier de jardin, les appartements entièrement meublés comprennent tous une pièce à vivre séparée, ainsi qu’une salle de bains privative. Leur cuisine est équipée de plaques de cuisson vitrocéramique, d’un réfrigérateur et d’une cafetière. Une connexion Wi-Fi est disponible moyennant des frais supplémentaires. Un service de boulangerie est assuré moyennant des frais supplémentaires.  La Résidence Pierre & Vacances donne sur la colline des Trois-Châteaux. L’établissement se trouve à seulement 6,5 km du centre-ville de Colmar et à 30 km de la frontière allemande. Le parking est gratuit et un service de prêt de livres ou de jeux de société est assuré.  L’établissement est détenteur du label Clé Verte.",18,Eguisheim
450,"The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim",https://www.booking.com/hotel/fr/hostellerie-du-pape.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Aqf-vMAGwAIB0gIkMGJiZjZkMmUtM2U2NS00NzAyLWI0ZmUtODUwZTAwYThjYmMz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f8b03d13f1f31d37&srepoch=1745829672&from=searchresults,8.2,"Le The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim vous accueille à l'entrée d'un charmant village au cœur des vignobles, dans une région gastronomique, à 8 km de Colmar.  Les chambres à la décoration traditionnelle du The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim sont dotées d'installations modernes, telles qu'une connexion Wi-Fi gratuite.  Le The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim présente une terrasse ombragée, où vous pourrez savourer des spécialités locales accompagnées de vins de la région.  L'établissement comporte un ascenseur, un parking privé gratuit et des installations pour les personnes à mobilité réduite. Le parcours de golf et les courts de tennis se trouvent à 5 km. Vous rejoindrez la piscine de la ville à 6 km.",18,Eguisheim
451,Auberge de Baudinard sur Verdon,https://www.booking.com/hotel/fr/auberge-de-baudinard.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,8.5,"L’établissement Auberge de Baudinard sur Verdon vous accueille à Baudinard, à 44 km de ce lieu d’intérêt : Agence ITER de Cadarache. Il comprend une terrasse, un restaurant, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite.  Les hébergements comportent une armoire. La salle de bains privative propose une douche, des articles de toilette gratuits et un sèche-cheveux. Vous profiterez aussi d'une télévision à écran plat avec les chaînes du satellite.  L’établissement Auberge de Baudinard sur Verdon sert un petit-déjeuner buffet ou continental.  L'aéroport le plus proche (Aéroport de Toulon - Hyères) est à 110 km.",19,Gorges du Verdon
452,B&B Auberge Verdon,https://www.booking.com/hotel/fr/auberge-verdon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,8.5,"Dotée d'une terrasse bien exposée et offrant une vue sur la montagne, la chambre d'hôtes B&B Auberge Verdon est située à La Palud dans la région Provence-Alpes-Côte d'Azur, à 90 km de Fréjus, au début de la route des Crètes. Un parking privé gratuit est accessible sur place.  Les chambres comprennent une salle de bains privative avec douche.  Un salon commun est aménagé sur place.  Vous pourrez pratiquer plusieurs activités dans la région, telles que le vélo et la randonnée. Vous séjournerez à 58 km de Gréoux-les-Bains et à 89 km de Grasse. L'aéroport de Nice-Côte d'Azur, le plus proche, est quant à lui implanté à 110 km.",19,Gorges du Verdon
453,Bnb Castellane Chambre d'Hotes B&B,https://www.booking.com/hotel/fr/bnb-castellane-castellane.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,8.4,"Situé à Castellane et offrant une vue sur la montagne, l’établissement Bnb Castellane Chambre d'Hotes B&B possède une piscine extérieure ouverte en saison, un jardin, un salon commun, une terrasse et un court de tennis. La connexion Wi-Fi et le parking privé sont tous deux accessibles gratuitement.  Vous trouverez une salle de bains privative avec une douche et des articles de toilette gratuits dans chaque logement, tout comme un sèche-cheveux.  L’établissement Bnb Castellane Chambre d'Hotes B&B sert un petit-déjeuner continental ou italien.  Vous pourrez jouer au ping-pong sur place, et pratiquer la randonnée et le ski dans les environs.  Vous séjournerez à 20 km de ce lieu d’intérêt : Golf du Château de Taulane. L'aéroport le plus proche (Aéroport de Nice-Côte d'Azur) est à 85 km.",19,Gorges du Verdon
454,Camping La Ferme de Castellane,https://www.booking.com/hotel/fr/camping-la-ferme-de-castellane.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,9.0,"Situé dans le village de Castellane, le Camping La Ferme de Castellane est niché sur les berges de la rivière, à moins de 5 minutes de route des gorges du Verdon. L’établissement comprend un terrain de pétanque et une connexion Wi-Fi gratuite dans les parties communes. Sur place, vous pourrez également jouer au ping-pong.  Décorés avec simplicité avec un mobilier en bois, tous les chalets et les mobile homes incluent une télévision par câble et une terrasse privée. Leur salle de bains privative est munie d’une douche. Installés en lisière de la forêt, tous les types d'hébergements offrent des vues sur la montagne.  Sur place et sur demande, vous pourrez profiter d'une variété de massages relaxants.  Toutes les kitchenettes du Camping La Ferme de Castellane sont équipées d’un micro-ondes, d’un réfrigérateur et de plaques de cuisson. Sur place, vous profiterez également d’un barbecue. La propriété dispose d'une piscine chauffée ainsi que d'hébergements insolites.  Une laverie et une aire de jeux pour enfants sont également à votre disposition. Vous pourrez regarder les chaînes du bouquet Canal+ dans la salle de télévision pourvue d’une bibliothèque, d’un baby-foot et de jeux de société.  Le camping se trouve à 2,3 km du cœur de Castellane et à 65 km de Grasse. Tandis que l’établissement marque le point de départ du sentier de randonnée GR 4, vous bénéficierez sur place un parking privé et gratuit.  Du café, du thé et du chocolat chaud sont servis à volonté le matin.",19,Gorges du Verdon
455,Camping Les Framboiseilles,https://www.booking.com/hotel/fr/les-framboiseilles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,8.9,"L’établissement Camping Les Framboiseilles se situe à Castellane (Provence-Alpes-Côte d'Azur), à 17 km de ce lieu d’intérêt : Golf du Château de Taulane. Il possède une connexion Wi-Fi gratuite, une aire de jeux pour enfants, un jardin et un parking privé gratuit.  Certains hébergements sont dotés d'une télévision à écran plat par satellite, d'une cuisine entièrement équipée avec un réfrigérateur, ainsi que d'une salle de bains commune avec une douche et un sèche-cheveux.  Cet établissement dispose d’une terrasse.  Vous pourrez jouer au ping-pong sur place, et pratiquer la randonnée dans les environs.  L'aéroport le plus proche (Aéroport de Nice-Côte d'Azur) est à 82 km.",19,Gorges du Verdon
456,Domaine de Majastre,https://www.booking.com/hotel/fr/domaine-de-majastre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,7.9,"Située à 9 km de Bauduen et à 24 km de Moustiers-Sainte-Marie, dans le sud-est de la France, cette maison d'hôtes propose une piscine extérieure avec chaises longues, un jardin avec terrasse et un bar sur place. Le lac de Sainte-Croix et les gorges du Verdon sont accessibles en quelques minutes en voiture.  Les chambres du Domaine de Majastre comprennent une salle de bains privative avec douche et articles de toilette gratuits, une radio et un téléphone. Toutes les chambres disposent d'une télévision par câble à écran plat et d'une connexion Wi-Fi gratuite. Le linge de lit et les serviettes sont fournis.  Un petit-déjeuner continental composé d'une sélection de viennoiseries, de confitures maison et de fruits est servi tous les jours.  Le Domaine de Majastre possède un restaurant sur place et propose une cuisine locale raffinée. Tous les plats sont préparés à partir de produits de leurs fermes et certifiés biologiques.  Un parking privé est disponible gratuitement sur place. Plusieurs sentiers de randonnée et pistes cyclables partent de l'établissement et la gare d'Arc-sur-Argens est à 30 km.",19,Gorges du Verdon
457,Gabrielle hôtel,https://www.booking.com/hotel/fr/logis-altitude-823.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,7.7,"Situé au cœur du parc national du Verdon, l'Gabrielle hôtel se trouve dans le village d'Aiguines. Il donne sur le lac de Sainte-Croix, où vous pourrez faire du canoë-kayak ou louer des pédalos.  Toutes les chambres disposent d'une salle de bains privative avec sèche-cheveux, d'une télévision et de stores électriques.  Un petit-déjeuner continental est servi chaque matin.  L'Gabrielle hôtel est entouré de nombreux sentiers de randonnée. Vous pourrez faire du vélo, de la planche à voile ou visiter les vignobles de Provence.",19,Gorges du Verdon
458,Gorges du Verdon - Lac Sainte-Croix,https://www.booking.com/hotel/fr/the-loft-at-the-tree-of-life.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,7.9,"L’hébergement Gorges du Verdon - Lac Sainte-Croix se situe à Montagnac, à seulement 38 km de ce lieu d’intérêt : Agence ITER de Cadarache. Il possède un jardin, une terrasse et une réception ouverte 24h/24. Cette maison de vacances possède un parking privé gratuit et se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée, la pêche et le vélo.  Cette maison de vacances avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à disposition.  Un petit-déjeuner continental est servi sur place.  Vous pourrez profiter d’un barbecue sur place.  Vous séjournerez à respectivement 42 km et 44 km de ces lieux d’intérêt : Golf du Luberon et Golf de Digne-les-Bains. L'aéroport le plus proche (Aéroport de Toulon - Hyères) est à 105 km.",19,Gorges du Verdon
459,Hôtel Le Colombier,https://www.booking.com/hotel/fr/le-colombier-moustiers-sainte-marie.fr.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKo_rzABsACAdICJDBkNzU4NGJiLTZjZWEtNDEwYi04ZDMxLTAwYTIwYWQ5ODkzZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=21413d145ccd1c3f&srepoch=1745829673&from=searchresults,9.2,"Installé à 1 km du cœur du village de Moustiers-Sainte-Marie, l’Hôtel Le Colombier n’est qu’à 5 km du lac de Sainte-Croix. Cette maison provençale dispose d'un spa, de 2 bains à remous et d'un court de tennis. Une connexion Wi-Fi gratuite est à votre disposition.  Décorées avec un mobilier de style provençal, toutes les chambres climatisées du Colombier offrent une vue panoramique sur la vallée ou les rochers de Moustiers et sont pourvues d’une télévision par satellite à écran plat.  Le Colombier met à votre disposition un parking privé gratuit et un garage pour les voitures, les vélos et les motos. Vous pourrez pratiquer plusieurs activités de loisirs dans les environs, notamment le rafting, le parapente et le canyoning.",19,Gorges du Verdon
