hotel_id,hotel_name,hotel_url,hotel_rating,hotel_description,latitude_x,longitude_x,city_id,city_name,city_name_x,latitude_y,longitude_y,city_id_expected,city_name_y,temp_max,humidity,wind_speed,clouds,pop,good_weather_score
399,ibis Budget Colmar Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-colmar-centre-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Av6OwsAGwAIB0gIkYzA1YjEzZWQtZTdlNi00NjQ3LTg3OGQtZGNjMTdiNDBhNTM52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=501f387f3b330166&srepoch=1745913727&from=searchresults,7.3,"L'ibis budget Colmar Centre Ville vous accueille à Colmar, dans le quartier du centre-ville, à 300 mètres de la Maison des Têtes et à 600 mètres de la collégiale Saint-Martin.  Les chambres possèdent une télévision par satellite.  Le parc des expositions Colmar Expo se trouve à 2,5 km de l'ibis budget Colmar Centre Ville. Vous rejoindrez le théâtre de Colmar à 200 mètres. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 55 km.",48.0796975892052,7.352361588954864,16,Colmar,Colmar,48.0777517,7.3579641,16,Colmar,17.43857142857143,64.14285714285714,4.017142857142857,60.85714285714285,2.3200000000000003,-44.62142857142858
400,ibis Colmar Centre,https://www.booking.com/hotel/fr/ibis-colmar-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Av6OwsAGwAIB0gIkYzA1YjEzZWQtZTdlNi00NjQ3LTg3OGQtZGNjMTdiNDBhNTM52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=501f387f3b330166&srepoch=1745913727&from=searchresults,8.3,"L'ibis Colmar Centre est situé à Colmar, à 550 mètres de l'office de tourisme et à moins de 2 km de la gare. Cet hôtel propose une connexion Wi-Fi gratuite.  Climatisées, toutes les chambres sont dotées d'un bureau, d'une télévision à écran plat et d'un ventilateur. Leur salle de bains est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.  Servi chaque matin, le petit-déjeuner buffet composé de plats sucrés et salés inclut des œufs, de la salade de fruits, des yaourts ainsi que des jus de fruits. Des madeleines, des viennoiseries cuites sur place, des boissons chaudes et un fruit à emporter sont également proposés. En dehors des horaires réguliers, vous aurez la possibilité de déguster un petit-déjeuner plus léger à partir de 4h00. L'établissement comporte aussi un restaurant sur place.  Vous séjournerez à 500 mètres de l'église Collégiale Saint-Martin et à 600 mètres de la Maison des Têtes. La réception est ouverte 24h/24. Enfin, l'ibis Colmar Centre est à 350 mètres du marché de Noël de Colmar.",48.079198,7.363507,16,Colmar,Colmar,48.0777517,7.3579641,16,Colmar,17.43857142857143,64.14285714285714,4.017142857142857,60.85714285714285,2.3200000000000003,-44.62142857142858
401,Aloft Hotel Dijon By Marriott,https://www.booking.com/hotel/fr/aloft-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.5,"L’établissement Aloft Hotel Dijon By Marriott se trouve à Dijon, à 800 mètres de ce lieu d’intérêt : Gare de Dijon. Il comprend un bar, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Il est installé à proximité de plusieurs attractions connues, notamment à respectivement 800 mètres, 400 mètres et 1,6 km de : Arrêt de tramway Foch-Gare, Église Saint-Philibert et Parc des expositions et des congrès de Dijon. Le spa et centre de bien-être sur place propose une piscine intérieure, une salle de sport, un sauna et un bain à remous.  Les hébergements comprennent la climatisation, une armoire, une machine à café, un réfrigérateur, un coffre-fort, une télévision à écran plat et une salle de bains privative dotée d’une douche. Certains hébergements offrent une vue sur la ville. Tous proposent une bouilloire.  L’établissement Aloft Hotel Dijon By Marriott sert un petit-déjeuner buffet ou continental.  Cet établissement 4 étoiles dispose d’un hammam.  Le personnel de la réception ouverte 24h/24 parle allemand, anglais, espagnol et français.  Vous séjournerez à respectivement 4,3 km et 4,6 km de ces lieux d’intérêt : Arrêt de tramway CHU - Hopitaux et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 52 km.",47.32359832,5.037261159,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
402,Aparthotel Adagio Access Dijon République,https://www.booking.com/hotel/fr/aparthotel-adagio-access-dijon-republique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.5,"Situé dans le centre-ville de Dijon, à seulement 3 minutes à pied de la place de la République, l'Aparthotel Adagio Access Dijon République propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le musée des Beaux-Arts est à 15 minutes à pied.  Climatisées, tous les hébergements disposent d'une pièce à vivre avec une télévision, d'un bureau et d'une salle de bains munie d'un sèche-cheveux. Leur cuisine entièrement équipée possède un micro-ondes, des plaques de cuisson et un réfrigérateur.  Vous pourrez préparer des repas faits maison dans le studio ou l'appartement. Un petit-déjeuner buffet est servi chaque matin dans la salle prévue à cet effet de l'établissement, tandis que les enfants de 4 à 11 ans profiteront de tarifs réduits. Vous trouverez des épiceries et des restaurants à quelques minutes à pied.  Classé bâtiment respectueux de l'environnement en raison de son toit photovoltaïque, l'appart'hôtel est facilement accessible en transports en commun. Le tramway et le bus L3 assurent un accès direct à la gare de Dijon, qui est à 500 mètres du parc des expositions de Dijon Congrexpo. Vous pourrez utiliser le parking privé sur place, moyennant des frais supplémentaires.",47.325526,5.049480399999993,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
403,Appart Hotel Odalys City Dijon Les Cordeliers,https://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,7.9,"L’Appart Hotel Odalys City Dijon Les Cordeliers vous accueille dans le centre historique de Dijon. Cet appart'hôtel propose des chambres avec salle de bains privative et des hébergements indépendants. Vous pourrez vous détendre dans le jardin ou le hammam.  Tous les hébergements de l'Appart Hotel Odalys City Dijon Les Cordeliers possèdent une salle d'eau privative comportant un sèche-cheveux et des articles de toilette gratuits. Vous bénéficierez également d’une connexion Wi-Fi gratuite et d’une télévision par câble.  Les appartements comprennent une cuisine équipée d’un lave-vaisselle, d’un micro-ondes et d’une bouilloire électrique. Des restaurants et des bars vous attendent à quelques pas.  Vous séjournerez à 500 mètres du Palais des Ducs et du musée des Beaux-Arts, et à 1,5 km de la gare de Dijon-Ville. Le parc des expositions Congrexpo de Dijon se trouve à 1,5 km.",47.318270014552496,5.040114623313457,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
404,B&B HOTEL Dijon Nord Zénith,https://www.booking.com/hotel/fr/b-amp-b-dijon-zenith.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from_sustainable_property_sr=1&from=searchresults,7.5,"Le B&B HOTEL Dijon Nord Zénith vous accueille dans un établissement adapté aux personnes à mobilité réduite à Dijon, à 1 km du centre de conventions Zénith.  Toutes les chambres comprennent un bureau, un ordinateur portable et une télévision par câble à écran plat. Elles disposent également d'une armoire, du chauffage et de la climatisation. Leur salle de bains privative est pourvue d'une douche. Certains logements sont accessibles aux personnes à mobilité réduite, tandis que d'autres sont des chambres fumeurs.  Le petit-déjeuner buffet est servi chaque matin, moyennant des frais supplémentaires.  L'hôtel se trouve à 6,5 km de la gare de Dijon et à 8 minutes de route du centre de conventions Dijon Congrexpo. Enfin, l'aéroport de Dole-Jura, le plus proche, est implanté à 51 km.",47.35066393150768,5.069212432540894,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
405,B&B HOTEL Dijon Valmy Toison d'or,https://www.booking.com/hotel/fr/b-amp-b-dijon-valmy-toison-d-39-or.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from_sustainable_property_sr=1&from=searchresults,8.3,"L’établissement B&B HOTEL Dijon Valmy Toison d'or se trouve à Dijon, à respectivement 4,9 km et 6,7 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Gare de Dijon. Cet hôtel 3 étoiles propose un salon commun ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet établissement non-fumeurs vous accueille à 1,1 km de : Zénith de Dijon.  Vous profiterez d'un bureau et d'une télévision à écran plat.  L’établissement B&B HOTEL Dijon Valmy Toison d'or sert un petit-déjeuner buffet ou continental.  Vous séjournerez à respectivement 6,8 km et 7 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Arrêt de tramway CHU - Hopitaux. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 54 km.",47.361115,5.05172,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
406,City Loft Apparthotel,https://www.booking.com/hotel/fr/city-loft.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.2,"Idéalement situé au cœur du quartier piétonnier, le City Loft Apparthotel se trouve près du palais des ducs.  Anciennement connu comme le magasin Au Pauvre Diable, le bâtiment possède 53 appartements joliment meublés, allant d’appartements simples à des appartements quadruples. Chaque appartement est équipé de la climatisation, d'une kitchenette complète avec plaques de cuisson, réfrigérateur et micro-ondes, d'un coffre-fort et d'une télévision.  Pendant votre séjour à Dijon, prenez le temps de découvrir les célèbres produits de la ville, tels que la moutarde, le pain d’épice et la crème de cassis. La ville compte également un auditorium et une université réputée.",47.32268694683896,5.038175582885742,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
407,Dijon hypercentre - Loge Buffon,https://www.booking.com/hotel/fr/loge-buffon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,9.4,"L’hébergement Dijon hypercentre - Loge Buffon vous accueille à Dijon, à respectivement 1,6 km et 900 mètres de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Église Saint-Philibert. Il met à votre disposition une connexion Wi-Fi gratuite et offre une vue sur la ville. Cet hébergement comprend un service de concierge et est installé à 1,5 km de : Gare de Dijon.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Une télévision à écran plat est à votre disposition.  Vous séjournerez à respectivement 1,4 km et 3,1 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",47.3199048,5.0444535,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
408,Hippolyte - Magnifique appartement en centre-ville,https://www.booking.com/hotel/fr/hippolyte-appartement-en-centre-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,9.1,"L’hébergement 3 étoiles Hippolyte - Magnifique appartement en centre-ville vous accueille à Dijon, dans la région Bourgogne. Il possède une connexion Wi-Fi gratuite. Cet hébergement est installé à 1,3 km de : Parc des expositions et des congrès de Dijon. Il comprend une terrasse et un parking privé gratuit.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.  Vous séjournerez à proximité de ces lieux d’intérêt : Église Saint-Philibert, Arrêt de tramway CHU - Hopitaux et Gare de Dijon.",47.318782,5.050557,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
409,Holiday Inn Dijon Sud - Longvic by IHG,https://www.booking.com/hotel/fr/holiday-inn-dijon-sud-longvic-an-ihg.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.7,"L’établissement Holiday Inn Dijon Sud - Longvic by IHG se trouve à Dijon, à 5,2 km de ce lieu d’intérêt : Arrêt de tramway Chenôve-Centre. Il propose une piscine extérieure ouverte en saison, une salle de sport, un jardin et un parking privé gratuit. De nombreux équipements et services sont fournis sur place, notamment un restaurant, un service d'étage, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Vous pourrez prendre un verre au bar sur place.  Les hébergements comprennent la climatisation, un bureau, une bouilloire, un minibar, un coffre-fort, une télévision à écran plat et une salle de bains privative dotée d’une douche. Vous profiterez aussi d’une armoire.  Un petit-déjeuner buffet, continental ou végétarien est servi sur place.  Cet établissement 4 étoiles dispose d’un sauna et d’une terrasse.  Vous séjournerez à respectivement 5,4 km et 6,8 km de ces lieux d’intérêt : Arrêt de tramway Aéroport de Dijon-Bourgogne et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 51 km.",47.272895,5.047662,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
410,Holiday Inn Dijon Toison D'or by IHG,https://www.booking.com/hotel/fr/holiday-inn-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.1,"Doté d'un spa avec un sauna, un hammam et une salle de sport, le Holiday Inn Dijon Toison D'or vous accueille en périphérie du centre-ville historique de Dijon, en plein cœur du parc technologique de la Toison d'Or. Il propose des hébergements dotés de la climatisation et d'une connexion Wi-Fi gratuite.  Les chambres sont spacieuses et disposent d'une télévision par satellite à écran plat. Elles affichent une décoration contemporaine ponctuée de touches de couleur. Leur salle de bains privative est pourvue d'équipements du créateur Philippe Starck.  L'établissement sert tous les matins un petit-déjeuner buffet. Son restaurant, le Gallery 412, propose des spécialités françaises traditionnelles et modernes. Un grand choix de vins est disponible au bar Light.  Le Holiday Inn Dijon est à 5 minutes de marche du Zénith et à 15 minutes en tramway de la gare de la ville. Un parking est disponible gratuitement sur place et l'autoroute est accessible en 2 minutes en voiture. Le centre commercial de la Toison d'Or, regroupant 180 magasins, est à seulement 1 minute de marche.",47.3557,5.052,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
411,Hotel Le Jacquemart,https://www.booking.com/hotel/fr/le-jacquemart.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.5,"Situé au cœur de Dijon, capitale de la Bourgogne, près du Palais des Ducs de Bourgogne, l'hôtel Le Jacquemart bénéficie d’une situation privilégiée dans le quartier des Antiquaires.  Que vous soyez en vacances, de passage ou en congrès, cette charmante demeure du XVIIIe siècle avec ses 31 chambres vous réserve le meilleur accueil dans un cadre unique, pour votre plus grand plaisir.  Profitez de votre séjour à Dijon pour arpenter les rues piétonnes et découvrir les lieux célèbres de la ville tels que le musée des Beaux-Arts et la célèbre « Chouette » de l’église Notre-Dame.",47.32345830632939,5.043451488018036,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
412,Hôtel des Ducs,https://www.booking.com/hotel/fr/des-ducs-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.6,"L’Hôtel des Ducs se trouve dans le centre historique de Dijon, classé au patrimoine mondial de l’UNESCO, à 50 mètres du palais des ducs. L’établissement se compose d’un bâtiment principal (l’Hôtel des Ducs) et de 2 annexes (la Maison des Ducs située à 150 mètres et l’Hôtel et Résidence des Ducs, à 300 mètres de l'hôtel).  Vous trouverez un bar sur place, et une connexion Wi-Fi est disponible gratuitement. L’Hotel Des Ducs propose un petit-déjeuner buffet tous les matins, et vous pourrez vous détendre avec un verre sur la terrasse.  Les chambres de l’Hotel Des Ducs disposent d’un téléphone, d’une télévision à écran plat et d’une salle de bains privative avec une baignoire ou une douche. Les chambres sont desservies par un ascenseur, et certaines sont climatisées.  L’Hotel Des Ducs se trouve à moins de 50 mètres du musée des beaux-arts, de l’opéra et du quartier commerçant de la ville. La route des vins de Bourgogne est accessible en seulement 10 minutes en voiture.",47.32170511764295,5.043653324246407,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
413,Hôtel des Halles,https://www.booking.com/hotel/fr/hotel-des-halles-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.4,"L'Hôtel des Halles vous accueille dans le centre-ville historique de Dijon, à 50 mètres de la zone piétonne et à 300 mètres du marché couvert des halles centrales. Vous bénéficierez d'une connexion Wi-Fi gratuite. Le départ de la route des Grands Crus de Bourgogne est à 10 minutes de route.  Toutes les chambres disposent de la climatisation, d'une télévision à écran plat et d'une salle de bains privative avec une douche à l'italienne. Elles sont desservies par un ascenseur.  L'Hôtel des Halles sert un petit-déjeuner buffet tous les matins.  Vous séjournerez à 30 mètres de l'arrêt de tramway Godrans qui permet un accès direct au Zénith et à l'université de Dijon. Un parking public payant est situé à 250 mètres.",47.32558141857032,5.036918297410011,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
414,L'Escale Dijonnaise,https://www.booking.com/hotel/fr/escale-dijonnaise.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,9.0,"L’hébergement L'Escale Dijonnaise se situe à Dijon, à respectivement 1,9 km et 1,9 km de ces lieux d’intérêt : Église Saint-Philibert et Gare de Dijon. Il propose une connexion Wi-Fi gratuite, la climatisation, un jardin et un barbecue. Cette maison de vacances possède un parking privé gratuit et se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée et le vélo.  Cette maison de vacances comporte 2 chambres, 1 salle de bains, du linge de lit, des serviettes, une télévision à écran plat, une cuisine entièrement équipée et une terrasse offrant une vue sur le jardin.  Vous séjournerez à respectivement 1,9 km et 3,1 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Arrêt de tramway Chenôve-Centre. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 51 km.",47.313541,5.0199836,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
415,L'Escapade Urbaine - Cosy et central,https://www.booking.com/hotel/fr/l-arlequin-t2-proche-grand-theatre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoFYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gC_o7CwAbAAgHSAiQwZjUxODU2Yy0yMDRmLTQ2NGEtYTY4MS04MTdhMDczZjA3MmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=8046387fc6e10058&srepoch=1745913727&from=searchresults,8.1,"L’hébergement L'Escapade Urbaine - Cosy et central se trouve à Dijon dans ce quartier : Dijon Old Town. Il vous accueille à respectivement 1,3 km, 1,2 km et 800 mètres de ces lieux d’intérêt : Gare de Dijon, Arrêt de tramway Foch-Gare et Église Saint-Philibert. Cet hébergement est installé à 1,3 km de : Parc des expositions et des congrès de Dijon. Il propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24.  Disposant d’un balcon et offrant une vue sur la ville, cet appartement comprend 1 chambre, un salon, une télévision à écran plat, une cuisine équipée avec un réfrigérateur et un four, ainsi que 1 salle de bains avec une douche. Des serviettes et du linge de lit sont disponibles.  Vous séjournerez à respectivement 3,2 km et 3,4 km de ces lieux d’intérêt : Arrêt de tramway CHU - Hopitaux et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",47.3216074,5.0435996,17,Dijon,Dijon,47.3215806,5.0414701,17,Dijon,16.822857142857142,69.85714285714286,4.72,58.285714285714285,1.93,-36.57714285714288
